0.000000    0.000000
0.133779    0.000713
0.267559    0.003124
0.401338    0.007498
0.535117    0.013866
0.668896    0.021995
0.802676    0.031402
0.936455    0.041414
1.070234    0.051249
1.204013    0.060117
1.337793    0.067319
1.471572    0.072331
1.605351    0.074852
1.739130    0.074825
1.872910    0.072419
2.006689    0.067986
2.140468    0.062002
2.274247    0.054999
2.408027    0.047502
2.541806    0.039982
2.675585    0.032820
2.809365    0.026292
2.943144    0.020567
3.076923    0.015717
3.210702    0.011739
3.344482    0.008573
3.478261    0.006124
3.612040    0.004280
3.745819    0.002928
3.879599    0.001960
4.013378    0.001285
4.147157    0.000825
4.280936    0.000519
4.414716    0.000320
4.548495    0.000193
4.682274    0.000114
4.816054    0.000066
4.949833    0.000038
5.083612    0.000021
5.217391    0.000011
5.351171    0.000006
5.484950    0.000003
5.618729    0.000002
5.752508    0.000001
5.886288    0.000000
6.020067    0.000000
6.153846    0.000000
6.287625    0.000000
6.421405    0.000000
6.555184    0.000000
6.688963    0.000000
6.822742    0.000000
6.956522    0.000000
7.090301    0.000000
7.224080    0.000000
7.357860    0.000000
7.491639    0.000000
7.625418    0.000000
7.759197    0.000000
7.892977    0.000000
8.026756    0.000000
8.160535    0.000000
8.294314    0.000000
8.428094    0.000000
8.561873    0.000000
8.695652    0.000000
8.829431    0.000000
8.963211    0.000000
9.096990    0.000000
9.230769    0.000000
9.364548    0.000000
9.498328    0.000000
9.632107    0.000000
9.765886    0.000000
9.899666    0.000000
10.033445    0.000000
10.167224    0.000000
10.301003    0.000000
10.434783    0.000000
10.568562    0.000000
10.702341    0.000000
10.836120    0.000000
10.969900    0.000000
11.103679    0.000000
11.237458    0.000000
11.371237    0.000000
11.505017    0.000000
11.638796    0.000000
11.772575    0.000000
11.906355    0.000000
12.040134    0.000000
12.173913    0.000000
12.307692    0.000000
12.441472    0.000000
12.575251    0.000000
12.709030    0.000000
12.842809    0.000000
12.976589    0.000000
13.110368    0.000000
13.244147    0.000000
13.377926    0.000000
13.511706    0.000000
13.645485    0.000000
13.779264    0.000000
13.913043    0.000000
14.046823    0.000000
14.180602    0.000000
14.314381    0.000000
14.448161    0.000000
14.581940    0.000000
14.715719    0.000000
14.849498    0.000000
14.983278    0.000000
15.117057    0.000000
15.250836    0.000000
15.384615    0.000000
15.518395    0.000000
15.652174    0.000000
15.785953    0.000000
15.919732    0.000000
16.053512    0.000000
16.187291    0.000000
16.321070    0.000000
16.454849    0.000000
16.588629    0.000000
16.722408    0.000000
16.856187    0.000000
16.989967    0.000000
17.123746    0.000000
17.257525    0.000000
17.391304    0.000000
17.525084    0.000000
17.658863    0.000000
17.792642    0.000000
17.926421    0.000000
18.060201    0.000000
18.193980    0.000000
18.327759    0.000000
18.461538    0.000000
18.595318    0.000000
18.729097    0.000000
18.862876    0.000000
18.996656    0.000000
19.130435    0.000000
19.264214    0.000000
19.397993    0.000000
19.531773    0.000000
19.665552    0.000000
19.799331    0.000000
19.933110    0.000000
20.066890    0.000000
20.200669    0.000000
20.334448    0.000000
20.468227    0.000000
20.602007    0.000000
20.735786    0.000000
20.869565    0.000000
21.003344    0.000000
21.137124    0.000000
21.270903    0.000000
21.404682    0.000000
21.538462    0.000000
21.672241    0.000000
21.806020    0.000000
21.939799    0.000000
22.073579    0.000000
22.207358    0.000000
22.341137    0.000000
22.474916    0.000000
22.608696    0.000000
22.742475    0.000000
22.876254    0.000000
23.010033    0.000000
23.143813    0.000000
23.277592    0.000000
23.411371    0.000000
23.545151    0.000000
23.678930    0.000000
23.812709    0.000000
23.946488    0.000000
24.080268    0.000000
24.214047    0.000000
24.347826    0.000000
24.481605    0.000000
24.615385    0.000000
24.749164    0.000000
24.882943    0.000000
25.016722    0.000000
25.150502    0.000000
25.284281    0.000000
25.418060    0.000000
25.551839    0.000000
25.685619    0.000000
25.819398    0.000000
25.953177    0.000000
26.086957    0.000000
26.220736    0.000000
26.354515    0.000000
26.488294    0.000000
26.622074    0.000000
26.755853    0.000000
26.889632    0.000000
27.023411    0.000000
27.157191    0.000000
27.290970    0.000000
27.424749    0.000000
27.558528    0.000000
27.692308    0.000000
27.826087    0.000000
27.959866    0.000000
28.093645    0.000000
28.227425    0.000000
28.361204    0.000000
28.494983    0.000000
28.628763    0.000000
28.762542    0.000000
28.896321    0.000000
29.030100    0.000000
29.163880    0.000000
29.297659    0.000000
29.431438    0.000000
29.565217    0.000000
29.698997    0.000000
29.832776    0.000000
29.966555    0.000000
30.100334    0.000000
30.234114    0.000000
30.367893    0.000000
30.501672    0.000000
30.635452    0.000000
30.769231    0.000000
30.903010    0.000000
31.036789    0.000000
31.170569    0.000000
31.304348    0.000000
31.438127    0.000000
31.571906    0.000000
31.705686    0.000000
31.839465    0.000000
31.973244    0.000000
32.107023    0.000000
32.240803    0.000000
32.374582    0.000000
32.508361    0.000000
32.642140    0.000000
32.775920    0.000000
32.909699    0.000000
33.043478    0.000000
33.177258    0.000000
33.311037    0.000000
33.444816    0.000000
33.578595    0.000000
33.712375    0.000000
33.846154    0.000000
33.979933    0.000000
34.113712    0.000000
34.247492    0.000000
34.381271    0.000000
34.515050    0.000000
34.648829    0.000000
34.782609    0.000000
34.916388    0.000000
35.050167    0.000000
35.183946    0.000000
35.317726    0.000000
35.451505    0.000000
35.585284    0.000000
35.719064    0.000000
35.852843    0.000000
35.986622    0.000000
36.120401    0.000000
36.254181    0.000000
36.387960    0.000000
36.521739    0.000000
36.655518    0.000000
36.789298    0.000000
36.923077    0.000000
37.056856    0.000000
37.190635    0.000000
37.324415    0.000000
37.458194    0.000000
37.591973    0.000000
37.725753    0.000000
37.859532    0.000000
37.993311    0.000000
38.127090    0.000000
38.260870    0.000000
38.394649    0.000000
38.528428    0.000000
38.662207    0.000000
38.795987    0.000000
38.929766    0.000000
39.063545    0.000000
39.197324    0.000000
39.331104    0.000000
39.464883    0.000000
39.598662    0.000000
39.732441    0.000000
39.866221    0.000000
40.000000    0.000000
